"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"12","1552365_at","SCIN","85477","scinderin",0.877800050393051,3.15456225150698,4.84956841114693,0.00127573335665245,0.0014252046624485,-2.37958337039851
"13","1552375_at","ZNF333","84449","zinc finger protein 333",-1.1189322164579,6.10864146814809,-10.277242449275,6.96268775110891e-06,1.01238965167464e-05,3.36987077337396
"14","1552422_at","C10orf25","220979","chromosome 10 open reading frame 25",-1.06466961951479,6.04875069573315,-10.4344263673343,6.21413264736699e-06,9.12051389016827e-06,3.49622423405215
"15","1552426_a_at","TM2D3","80213","TM2 domain containing 3",-0.863639643213126,10.4573628556227,-9.86972704248098,9.41844499480936e-06,1.33333248817902e-05,3.03431164236668
"16","1552477_a_at","IRF6","3664","interferon regulatory factor 6",2.25449144233577,4.60759956136213,16.5339422883352,1.82479672657372e-07,4.22214435267791e-07,7.41262160966077
"17","1552485_at","LACTB","114294","lactamase beta",-0.297429342569726,7.44840943213475,-2.87605529537475,0.0206550084171556,0.0218965663001541,-5.35014899736166
"18","1552496_a_at","COBL","23242","cordon-bleu WH2 repeat protein",2.9504210868224,4.98798889678736,32.1651812221544,9.64202508031654e-10,7.17321157892575e-09,13.1474164425976
"19","1552506_at","CRB2","286204","crumbs cell polarity complex component 2",-0.956684499339918,6.51613030054287,-5.9652256869553,0.000337347589373987,0.000392974882402399,-0.924429515890154
"20","1552521_a_at","TMEM74","157753","transmembrane protein 74",-1.36170985982141,7.40914159857243,-10.4244178864727,6.25901895718705e-06,9.17746849420101e-06,3.48822847991965
"21","1552546_a_at","LETM2","137994","leucine zipper and EF-hand containing transmembrane protein 2",-0.741932217200753,4.48345118197293,-4.66276786379849,0.00162141617328711,0.00180101809690821,-2.64019658366061
"22","1552575_a_at","C6orf141","135398","chromosome 6 open reading frame 141",0.501833386797126,7.85168753845507,6.70088994583639,0.000153176911046068,0.00018352122074023,-0.055047980541044
"23","1552578_a_at","MYO3B","140469","myosin IIIB",0.722942912192344,4.15958414196312,4.20302889625025,0.00298998108938647,0.0032771544143558,-3.30226966115103
"24","1552611_a_at","JAK1","3716","Janus kinase 1",-0.934350609772273,7.42659349603963,-11.1055329223815,3.88677359980199e-06,5.96074370246314e-06,4.01758128430416
"25","1552619_a_at","ANLN","54443","anillin actin binding protein",0.885124781644345,8.45682595191179,9.40039165020836,1.35210876868149e-05,1.85629739499984e-05,2.63281550992236
"26","1552698_at","TUBA3FP","113691","tubulin alpha 3f pseudogene",-1.65387589856062,7.45314769795589,-14.6448021498232,4.67996631118475e-07,9.3599326223695e-07,6.36864932277406
"27","1552716_at","SPEF2","79925","sperm flagellar 2",-1.03222877387979,6.72128686630256,-9.75511624007573,1.02736404151253e-05,1.4414531920415e-05,2.93779185717062
"28","1552733_at","KLHDC1","122773","kelch domain containing 1",-1.60080531290619,4.41789872570592,-13.4016937399345,9.27469366198924e-07,1.68642951806322e-06,5.60942224382933
"29","1552742_at","KCNH8","131096","potassium voltage-gated channel subfamily H member 8",-2.16380132542485,6.89451194608678,-20.7343811770149,3.10194637474049e-08,1.00919862624146e-07,9.3694126073145
"30","1552754_a_at","CADM2","253559","cell adhesion molecule 2",1.15355915057666,6.57665415866724,21.3106459266501,2.5003207584902e-08,8.5968765547543e-08,9.60658744914589
"31","1552793_at","C8orf31","286122","chromosome 8 open reading frame 31",-1.73273001117725,6.36257627014907,-24.8668998446747,7.40386132387973e-09,3.2502242400043e-08,10.9402155348228
"32","1552794_a_at","ZNF547","284306","zinc finger protein 547",-1.50982938488305,5.770086412842,-9.49050794112579,1.25993149205391e-05,1.74112176600546e-05,2.71120537735094
"33","1552803_a_at","STMN1","3925","stathmin 1",-0.943640592196108,5.98166313928679,-8.14497319568482,3.8558183460685e-05,4.93999180532627e-05,1.47042923929117
"34","1552811_at","WFIKKN1","117166","WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1",-0.829817020595126,7.37533874979171,-10.0185059995824,8.42446911557477e-06,1.20479223756618e-05,3.15818239519069
"35","1552848_a_at","PTCHD1","139411","patched domain containing 1",-0.569867652218653,6.96993153762237,-9.86598597754293,9.4450720420386e-06,1.3367268063985e-05,3.03117628248241
"36","1553111_a_at","KBTBD6","89890","kelch repeat and BTB domain containing 6",-1.87423350288785,8.68588188146637,-30.7655710517566,1.3724195448964e-09,9.17765327910325e-09,12.7681792451771
"37","1553112_s_at","CDK8","1024","cyclin dependent kinase 8",-0.817120058024699,8.01895986155887,-13.8731840389718,7.10770454820353e-07,1.33524252294743e-06,5.90487974490488
"38","1553122_s_at","RBAK","57786","RB associated KRAB zinc finger",0.288380482264484,5.48090442874762,4.03827295960778,0.0037515410657144,0.00409229522825766,-3.54645987136492
"39","1553133_at","C9orf72","203228","C9orf72-SMCR8 complex subunit",-1.77635262934034,7.51351595768554,-18.4839733839229,7.64012334671963e-08,2.05419947552526e-07,8.37553072087005
"40","1553158_at","CEP19","84984","centrosomal protein 19",-1.8915254595265,7.38004405164837,-20.7906565104641,3.03654502310461e-08,9.92104591578893e-08,9.39286381350391
"41","1553172_at","ZNF777","27153","zinc finger protein 777",-0.663830548187045,8.41548578029049,-8.69862531635088,2.39169195503192e-05,3.15720864202591e-05,1.99990954958501
"42","1553180_at","ADAMTS19","171019","ADAM metallopeptidase with thrombospondin type 1 motif 19",2.94293535398698,4.86735687919401,33.9257636377367,6.3152817380558e-10,5.30021315919358e-09,13.5999712469238
"43","1553211_at","ANKFN1","162282","ankyrin repeat and fibronectin type III domain containing 1",-1.27642634439336,5.35062109554451,-14.8319927482024,4.24192080976302e-07,8.60323625430023e-07,6.47767126826509
"44","1553221_at","ZNF583","147949","zinc finger protein 583",-1.85587282265699,6.80927219517684,-14.0459549734401,6.46086370576129e-07,1.22975835969283e-06,6.01079588850019
"45","1553288_a_at","NYAP1","222950","neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1",-1.86787686758148,7.40467191280913,-13.9547074898213,6.7938619917456e-07,1.28586265990112e-06,5.9550106274331
"46","1553321_a_at","SULT1C4","27233","sulfotransferase family 1C member 4",-2.02320638806662,6.21806777591702,-9.88286933126331,9.32556665473426e-06,1.32203929754018e-05,3.04531802906591
"47","1553479_at","TMEM145","284339","transmembrane protein 145",-0.439328343264268,6.64698142212101,-2.63312383593003,0.0300546982867915,0.0316748638024605,-5.73597951429963
"48","1553530_a_at","ITGB1","3688","integrin subunit beta 1",0.320898882103601,10.305797152974,5.16486464253384,0.000860895621353746,0.000972532477963784,-1.95085453328169
"49","1553575_at","ND6","4541","NADH dehydrogenase, subunit 6 (complex I)",-0.898266059093064,9.90966430106872,-10.5647704893831,5.66123803577155e-06,8.38381815984489e-06,3.59974816403653
"50","1553593_a_at","TAL2","6887","TAL bHLH transcription factor 2",-0.377846142581189,5.58585226160418,-2.91291868880279,0.0195200280465518,0.0207107743935227,-5.29158098925965
"51","1553605_a_at","ABCA13","154664","ATP binding cassette subfamily A member 13",-0.986523077362044,3.59863822482834,-4.80277172640315,0.00135406735563551,0.00151037499819228,-2.44441008332167
"52","1553611_s_at","KLHL35","283212","kelch like family member 35",-3.12688886822538,7.68305496579256,-35.7878150754738,4.13050690115967e-10,3.96643668305144e-09,14.0516092682115
"53","1553613_s_at","FOXC1","2296","forkhead box C1",-1.94308208346839,5.71164198644004,-16.353418298109,1.98764497035936e-07,4.5303575375023e-07,7.31795587313396
"54","1553614_a_at","LINC01198","101929344","long intergenic non-protein coding RNA 1198",-1.8794754650372,7.2869449960322,-20.3142161997453,3.64341402057142e-08,1.1386233159704e-07,9.19227813554117
"55","1553622_a_at","FSIP1","161835","fibrous sheath interacting protein 1",-1.56610308479539,5.82245540209645,-19.019693783125,6.10811249924094e-08,1.70878088997068e-07,8.62261456568796
"56","1553635_s_at","TCTEX1D1","200132","Tctex1 domain containing 1",-1.17726591266782,4.74502364711213,-9.6707910081532,1.09582247598323e-05,1.52984460804302e-05,2.86615671263027
"57","1553645_at","CCDC141","285025","coiled-coil domain containing 141",-0.609102911350268,4.62615517256233,-5.66486949499882,0.000474704688743968,0.000546294877943092,-1.29941101029409
"58","1553654_at","SYT14","255928","synaptotagmin 14",0.413025101710871,5.59810786540237,1.57118910824123,0.154814030109863,0.160115228188261,-7.33315713497899
"59","1553710_at","FAM218A","152756","family with sequence similarity 218 member A",-0.595376790921827,5.97264075788468,-9.97422078586042,8.70752216586113e-06,1.2410494999888e-05,3.12147757202956
"60","1553719_s_at","ZNF548","147694","zinc finger protein 548",-0.869485527403174,7.72779898295969,-12.5037741500432,1.57818890131871e-06,2.67037397458959e-06,5.01900258389047
"61","1553734_at","AK7","122481","adenylate kinase 7",-1.40433185676325,5.99775960704024,-10.8273298260212,4.70663544613107e-06,7.08876356831445e-06,3.80492268500827
"62","1553743_at","METTL21A","151194","methyltransferase like 21A",-2.26252030563438,7.59376905165092,-34.3649401349321,5.70187715063521e-10,4.92470348421301e-09,13.708893090641
"63","1553764_a_at","AJUBA","84962","ajuba LIM protein",-0.990127868163341,9.17142472840495,-18.6359169353656,7.16575662134117e-08,1.94772577191234e-07,8.44632088021492
"64","1553765_a_at","KLHL32","114792","kelch like family member 32",-1.08835319812286,3.69204018247437,-6.70834636794185,0.000152005296292241,0.00018220406713357,-0.0465773824128117
"65","1553789_a_at","C21orf58","54058","chromosome 21 open reading frame 58",-0.910183014858129,6.38573842513297,-10.1818981970964,7.46556231019259e-06,1.08052500122271e-05,3.29240631649169
"66","1553808_a_at","NKX2-3","159296","NK2 homeobox 3",-1.94190770310785,5.3720965982611,-15.7034731349897,2.72452521094267e-07,5.93001787044298e-07,6.96856993812464
"67","1553815_a_at","TCEANC","170082","transcription elongation factor A N-terminal and central domain containing",-0.303799849422576,5.77217388660135,-4.75097463011278,0.00144692880326735,0.00161217337832571,-2.51652362975883
"68","1553822_at","RTP1","132112","receptor transporter protein 1",0.275924855842794,3.81388489707581,1.24187431374018,0.249484880919585,0.256137134003336,-7.74987457932717
"69","1553974_at","C22orf39","128977","chromosome 22 open reading frame 39",-0.751211693854474,9.72597463881425,-10.908031835709,4.45046129526595e-06,6.73107249574856e-06,3.86710519702054
"70","1553976_a_at","DPCD","25911","deleted in primary ciliary dyskinesia homolog (mouse)",-0.738328371686967,10.3965795174954,-10.096094976525,7.95297469469674e-06,1.14553109729741e-05,3.22215442656006
"71","1554012_at","RSPO2","340419","R-spondin 2",-1.87533780656973,5.19845225335391,-13.8653484073397,7.13871545660506e-07,1.33957145696116e-06,5.90004686048693
"72","1554026_a_at","MYO10","4651","myosin X",1.20568715184927,5.01106827356671,6.62494687922713,0.000165695599493572,0.000197815054164634,-0.141698588753595
"73","1554036_at","ZBTB24","9841","zinc finger and BTB domain containing 24",3.24055738456352,6.16028569120323,25.5623758493796,5.9535519215447e-09,2.73533067200943e-08,11.1780606745186
"74","1554140_at","WDR78","79819","WD repeat domain 78",-1.42979864547014,4.90264125609337,-7.01543514451909,0.00011138871250058,0.000135253891635273,0.296618411345383
"75","1554176_a_at","C3orf33","285315","chromosome 3 open reading frame 33",-0.674311895937948,5.03086163742511,-4.00752098484482,0.00391556060927357,0.00426752111347793,-3.59242511368913
"76","1554195_a_at","C5orf46","389336","chromosome 5 open reading frame 46",0.212389677261291,6.28044479438918,1.88434130885516,0.0962928199008317,0.100144532696865,-6.89079922093142
"77","1554237_at","SDCCAG8","10806","serologically defined colon cancer antigen 8",1.12377699128261,4.93119832190315,13.6973817837833,7.84133400355512e-07,1.45357180132054e-06,5.79582758001246
"78","1554298_a_at","WDR49","151790","WD repeat domain 49",-0.645056144746776,3.30232859763727,-3.95950792148351,0.00418725254830621,0.00455674257899817,-3.66442808582706
"79","1554299_at","NPAS4","266743","neuronal PAS domain protein 4",-0.0871704103703692,5.61173900856,-0.6854105503751,0.512469206584746,0.520518461138434,-8.28615889457004
"80","1554324_s_at","DYNC2LI1","51626","dynein cytoplasmic 2 light intermediate chain 1",-1.00411909884602,5.98794323331535,-14.7815961048648,4.35515227334904e-07,8.80103688572619e-07,6.44844873887542
"81","1554355_a_at","SIAE","54414","sialic acid acetylesterase",-1.28108271965769,5.57815798237572,-8.52270967678731,2.77590006400687e-05,3.62080163507904e-05,1.8346914816475
"82","1554424_at","FIP1L1","81608","factor interacting with PAPOLA and CPSF1",0.583214249140597,6.7052818407414,7.90352149836861,4.78819855572148e-05,6.0591253173756e-05,1.23051036395088
"83","1554455_at","LINS1","55180","lines homolog 1",-1.21219332402462,5.82551433927478,-20.844842764471,2.97503162972276e-08,9.78868854554572e-08,9.4153843545217
"84","1554464_a_at","CRTAP","10491","cartilage associated protein",1.61248945148767,8.4169269189103,14.5200405440142,5.00003734680151e-07,9.91359606024638e-07,6.29525050701569
"85","1554474_a_at","MOXD1","26002","monooxygenase DBH like 1",-4.4801287711726,8.42813124685186,-50.9364231842122,2.48682665262906e-11,6.39977226319437e-10,16.9592146202581
"86","1554479_a_at","CARD8","22900","caspase recruitment domain family member 8",-1.39078204202708,9.36412097126447,-25.72346420708,5.66506760329371e-09,2.64090582172028e-08,11.23219678317
"87","1554522_at","CNNM2","54805","cyclin and CBS domain divalent metal cation transport mediator 2",1.54232758135899,4.87893147789462,7.79137703748083,5.30444814364001e-05,6.6788907729706e-05,1.11712635900343
"88","1554526_at","OLFM3","118427","olfactomedin 3",-2.69170180794736,4.97099752207222,-18.0731410868191,9.10927711855554e-08,2.3663836417094e-07,8.18121619315058
"89","1554547_at","FAM13C","220965","family with sequence similarity 13 member C",-5.69161735859797,8.41178288595779,-55.8050420346856,1.20105892313969e-11,4.29384426863524e-10,17.6817431531323
"90","1554592_a_at","SLC1A6","6511","solute carrier family 1 member 6",-0.737205740998991,8.74647299435687,-11.39424403709,3.20086479892203e-06,4.99077652110131e-06,4.23331818211723
"91","1554679_a_at","LAPTM4B","55353","lysosomal protein transmembrane 4 beta",1.52840082985666,10.8266711676095,27.0302086201737,3.82786595693495e-09,1.95225034244488e-08,11.6587577869583
"92","1554696_s_at","TYMS","7298","thymidylate synthetase",-1.1161004753832,11.0547715276143,-18.398837867973,7.92126507363859e-08,2.11159214379008e-07,8.33561509713802
"93","1554761_a_at","DNAAF5","54919","dynein axonemal assembly factor 5",0.965611954873856,7.27810455424654,14.7686606748264,4.38475944140797e-07,8.85377366791907e-07,6.44093286060552
"94","1554770_x_at","ZNF785","146540","zinc finger protein 785",-1.44624241684597,7.13255021332243,-24.6336593035966,7.97612620225349e-09,3.44153811498431e-08,10.858910535474
"95","1554801_at","FNDC9","408263","fibronectin type III domain containing 9",-1.40807386198386,4.45532916683906,-7.40570467605197,7.61244041142792e-05,9.42492622367266e-05,0.71736813493964
"96","1554824_at","ZNF585A","199704","zinc finger protein 585A",-1.10286706655674,5.56324514972192,-8.27662392036419,3.43381320864367e-05,4.42857423277899e-05,1.59888795086359
"97","1554852_a_at","KIAA1257","57501","KIAA1257",-0.926596454826556,7.06906229449786,-9.86230041014244,9.47138626427046e-06,1.33969916761021e-05,3.02808643790775
"98","1554878_a_at","ABCD3","5825","ATP binding cassette subfamily D member 3",-0.180918504975879,6.8548667480831,-1.39503337798945,0.200548541576672,0.206526509537104,-7.56343247129656
"99","1554887_at","EMSLR","101927746","E2F1 mRNA stabilizing lncRNA",3.03869785776694,5.15469553427278,14.445644207966,5.20254071775202e-07,1.02346393839084e-06,6.25119755382457
"100","1555015_a_at","ZNF398","57541","zinc finger protein 398",0.783191305199009,6.35524735945381,7.96938607235613,4.51116863127035e-05,5.73012706525501e-05,1.29652062004115
"101","1555136_at","FGD6","55785","FYVE, RhoGEF and PH domain containing 6",0.878016991582356,5.800858990616,5.08447806146435,0.000950419325589664,0.00107102660372526,-2.05883224552629
"102","1555166_a_at","ZNF396","252884","zinc finger protein 396",-1.19080736585432,4.71912334094814,-19.2621370348525,5.53073946364762e-08,1.57945794313819e-07,8.73217935205854
"103","1555167_s_at","NAMPT","10135","nicotinamide phosphoribosyltransferase",0.744580388980664,7.54283335782792,7.35750609088054,7.9721326647641e-05,9.85332937051461e-05,0.666308431905581
"104","1555253_at","COL25A1","84570","collagen type XXV alpha 1 chain",-0.816703430275416,3.80136575885414,-4.4122382187854,0.00225447041259205,0.00248395560531112,-2.99738798194904
"105","1555299_s_at","ERVW-1","30816","endogenous retrovirus group W member 1, envelope",0.191951085767582,4.67720214270401,0.844445470055467,0.422973624449454,0.430744793402593,-8.15876131861859
"106","1555363_s_at","LINC00663","284440","long intergenic non-protein coding RNA 663",-0.964843011250407,5.71555565011481,-5.31961318423014,0.000713425264615072,0.000809929559918619,-1.74553916434794
"107","1555370_a_at","CAMTA1","23261","calmodulin binding transcription activator 1",-3.04249144627617,9.36713746793929,-53.780144473746,1.61271193145974e-11,5.02130801375488e-10,17.3910289807312
"108","1555385_at","B4GALNT1","2583","beta-1,4-N-acetyl-galactosaminyltransferase 1",-0.508848777132038,5.58409286037788,-3.11968931959617,0.0142508974933108,0.0151840994837895,-4.96373206214658
"109","1555450_a_at","NAA16","79612","N(alpha)-acetyltransferase 16, NatA auxiliary subunit",1.03249061953344,5.82540667035752,13.2891096606257,9.89581328031387e-07,1.78393431686573e-06,5.53743848303382
"110","1555517_at","GABRG3","2567","gamma-aminobutyric acid type A receptor gamma3 subunit",-0.696940995194623,3.88044170871529,-4.84579815472168,0.00128185794969305,0.00143172973831969,-2.38479481097256
"111","1555579_s_at","PTPRM","5797","protein tyrosine phosphatase receptor type M",-2.40626186478579,8.58547313187384,-39.8941021504505,1.7411611679659e-10,2.24041248245408e-09,14.9619622375475
"112","1555595_at","SCRN3","79634","secernin 3",-1.21966579986245,4.85667406593117,-9.16966172553666,1.62434683289986e-05,2.19656981907423e-05,2.42919135776832
"113","1555705_a_at","CMTM3","123920","CKLF like MARVEL transmembrane domain containing 3",-0.84519545721605,9.08668818684698,-12.6670663205382,1.42911767667265e-06,2.45102671238927e-06,5.12922514588914
"114","1555736_a_at","AGTRAP","57085","angiotensin II receptor associated protein",1.22473031572097,8.52758664327329,12.3340940240371,1.75179508122525e-06,2.93459129515117e-06,4.90306056404525
"115","1555797_a_at","ARPC5","10092","actin related protein 2/3 complex subunit 5",-0.43629402321365,8.85230124378335,-6.81219330461011,0.00013667766893341,0.000164613696776533,0.0707100473693014
"116","1555801_s_at","ZNF385B","151126","zinc finger protein 385B",-3.45909086750098,6.82593112863911,-40.6803314514035,1.49070238468756e-10,1.99445698365094e-09,15.1242721955857
"117","1555824_a_at","PACS2","23241","phosphofurin acidic cluster sorting protein 2",-1.35020966161292,8.56955795967876,-12.2980213538682,1.79139795717946e-06,2.9890212689425e-06,4.87822419400374
"118","1555833_a_at","IRGQ","126298","immunity related GTPase Q",-0.719639131431913,10.0027779702288,-12.8991494756945,1.24362785140975e-06,2.16679063299164e-06,5.28365265727312
"119","1555842_at","CYTH2","9266","cytohesin 2",-1.93703850889844,9.24006547549308,-28.8262277754019,2.29978695849303e-09,1.34792839574962e-08,12.2111239481179
"120","1555867_at","GNG4","2786","G protein subunit gamma 4",-3.01025198790315,9.40305072747275,-38.4079417310309,2.35509809791499e-10,2.7434445279176e-09,14.6450768215645
"121","1555878_at","RPS24","6229","ribosomal protein S24",3.63644558773534,6.89952242271999,46.9967254012876,4.72334125491211e-11,9.52981331591067e-10,16.3103875837121
"122","1555882_at","SPIN3","169981","spindlin family member 3",0.192332540518414,8.10497227230242,2.40766419213427,0.04268939755856,0.0447848006001199,-6.09184129857441
"123","1555900_at","DCTN5","84516","dynactin subunit 5",-0.719552642141736,8.57255682022099,-7.21270647633651,9.17117311769259e-05,0.000112389206038973,0.511397842602973
"124","1555907_at","AGAP2-AS1","100130776","AGAP2 antisense RNA 1",-0.314410730666602,6.27656322077595,-2.54608877998973,0.0344072045886589,0.0361788492693757,-5.87377131142568
"125","1555935_s_at","HUNK","30811","hormonally up-regulated Neu-associated kinase",-0.516161162959873,8.93128710601716,-6.18546053380702,0.000264522843245106,0.000310435835581274,-0.657011353621056
"126","1555938_x_at","VIM","7431","vimentin",-3.04321252494341,5.70818402123254,-19.3207567072095,5.40051036244528e-08,1.55480446736153e-07,8.7584654594506
"127","1555976_s_at","MYL12A","10627","myosin light chain 12A",1.38098932745425,5.8197065396355,10.1916640863854,7.41223349263755e-06,1.07465667539131e-05,3.30036967590632
"128","1555989_at","DAAM1","23002","dishevelled associated activator of morphogenesis 1",-1.27285780481878,9.54869487142717,-19.2522736950133,5.55299648315643e-08,1.58423723195933e-07,8.72774865675158
"129","1555991_s_at","C22orf42","150297","chromosome 22 open reading frame 42",-3.42829406064529,6.07745887846611,-26.0756430581418,5.08747492417121e-09,2.43234346137627e-08,11.34933799677
"130","1556021_at","GPR180","160897","G protein-coupled receptor 180",-0.887819369801438,5.70121500053328,-10.8470638404188,4.64250468327274e-06,6.9984439995301e-06,3.82016588697182
"131","1556039_s_at","GPR173","54328","G protein-coupled receptor 173",-1.34604347291535,7.65246449662162,-16.0284106650777,2.32362280474042e-07,5.18599709164189e-07,7.14495009116305
"132","1556047_s_at","MAGEE1","57692","MAGE family member E1",-0.838640120427137,9.39343962088274,-13.1726983079441,1.05874821099821e-06,1.88637441761744e-06,5.46240896844188
"133","1556057_s_at","NEUROD1","4760","neuronal differentiation 1",-4.33475094232301,7.93344317226285,-68.9614858789844,2.2188320108608e-12,1.8051272036745e-10,19.2907204476464
"134","1556096_s_at","UNC13C","440279","unc-13 homolog C",-2.00614725091293,5.96516151850525,-16.3901699117774,1.95321267798177e-07,4.46600396543068e-07,7.33730987722518
"135","1556097_at","HOMER2","9455","homer scaffold protein 2",-1.32848461306892,6.4157783880108,-18.2434155285834,8.46498140382431e-08,2.23195850501254e-07,8.26227426784347
"136","1556158_at","SAXO2","283726","stabilizer of axonemal microtubules 2",-1.32105790746035,4.2963325640256,-8.4410183278052,2.97730442035965e-05,3.86422945588903e-05,1.75702723703964
"137","1556180_at","LINC00847","729678","long intergenic non-protein coding RNA 847",-1.12949647916209,7.36377772793304,-13.3706733973319,9.44135728248843e-07,1.71364541679999e-06,5.58964486484964
"138","1556194_a_at","HSPA4L","22824","heat shock protein family A (Hsp70) member 4 like",-3.93333032382609,6.97511365874728,-41.2760088634172,1.3278367026957e-10,1.84507116484769e-09,15.2448955503992
"139","1556329_a_at","PCDH10","57575","protocadherin 10",-3.8403385254195,4.77027283514594,-26.3561646412963,4.6745712047165e-09,2.28253021845015e-08,11.441475622095
"140","1556429_a_at","TBC1D31","93594","TBC1 domain family member 31",1.69172638497893,7.38477772192775,15.4088998347983,3.15597159378198e-07,6.71109642455156e-07,6.8056172838898
"141","1556627_at","DRP2","1821","dystrophin related protein 2",-1.60373441487516,5.88010480891342,-9.84008537942642,9.63174065179455e-06,1.35971172257631e-05,3.00944118529557
"142","1556638_at","PAX7","5081","paired box 7",-0.478420026935377,5.89460722164195,-5.36563407190858,0.000675085836460287,0.000767613381223104,-1.68512391416838
"143","1556643_at","BISPR","105221694","BST2 interferon stimulated positive regulator",1.48006272706905,5.42655658687325,10.4366891307911,6.20403445051217e-06,9.11008726881612e-06,3.49803102270743
"144","1556736_at","SCOC-AS1","100129858","SCOC antisense RNA 1",-0.718104040151033,5.52321545092399,-12.904030675304,1.2400274481296e-06,2.16350690016108e-06,5.28687299065338
"145","1556770_a_at","FBXL13","222235","F-box and leucine rich repeat protein 13",-1.50818533697958,4.62717298639051,-8.53711519293156,2.74198152027816e-05,3.57895473017668e-05,1.84832445223316
"146","1556798_a_at","RNF144A-AS1","386597","RNF144A antisense RNA 1",-1.64293071815514,5.33612848849726,-13.5740172714311,8.40678496706276e-07,1.54702018875828e-06,5.7185182848465
"147","1556832_at","LOC101927314","101927314","uncharacterized LOC101927314",-0.856832827620673,4.02765436629684,-5.70529715153172,0.000453064276132064,0.000522224910605605,-1.24823603937716
"148","1556834_at","DSG2-AS1","100652770","DSG2 antisense RNA 1",2.42405389320444,5.0871601602942,16.7939973877008,1.61586666578871e-07,3.82469801137412e-07,7.54724782511897
"149","1556911_at","ALMS1-IT1","100874291","ALMS1 intronic transcript 1",2.97405526403417,5.84529911173824,17.7845462941052,1.03309672682462e-07,2.6106913277071e-07,8.0421045144954
"150","1556927_at","KCNK10","54207","potassium two pore domain channel subfamily K member 10",-3.35824016144183,6.17495353624461,-11.8839443129782,2.32557715494576e-06,3.76088848013672e-06,4.58827142707327
"151","1557014_a_at","FAM201A","158228","family with sequence similarity 201 member A",1.67454651841353,4.65934401820485,7.57745952555531,6.46973498343507e-05,8.06757558873832e-05,0.897307928658067
"152","1557029_at","HMMR-AS1","101927813","HMMR antisense RNA 1",1.28968048401728,5.77088420065427,7.89306524830622,4.83389279094413e-05,6.11081584900306e-05,1.21999156215224
"153","1557049_at","BTBD19","149478","BTB domain containing 19",-1.462200164668,5.64225565964044,-19.1120978415779,5.88042807194492e-08,1.66633919371961e-07,8.66453606766356
"154","1557059_at","NIFK-AS1","254128","NIFK antisense RNA 1",-0.24464417487405,7.12485114990831,-1.81475838265327,0.107140726825973,0.111174208210287,-6.99213970489203
"155","1557066_at","LUC7L","55692","LUC7 like",-0.632107719421665,5.76028407038791,-3.84294213172297,0.00493476029391383,0.00534943712067512,-3.84041312400992
"156","1557081_at","RBM25","58517","RNA binding motif protein 25",0.579404240607849,7.88865838527049,8.36233996354468,3.18676273677477e-05,4.12154647289537e-05,1.68165338813896
"157","1557132_at","WDR17","116966","WD repeat domain 17",-1.81375697457277,5.608768903169,-24.1075433438524,9.45884520542874e-09,3.95280987706566e-08,10.6725675112956
"158","1557133_at","LINC00632","286411","long intergenic non-protein coding RNA 632",-1.72527617991554,5.65793650469664,-5.33598795910388,0.000699516915270779,0.000794855445061007,-1.72400899588875
